57.01578530949989,9.987881854176523
57.01587292235229,9.988058209419252
57.01593206091099,9.988107830286028
57.0159890090638,9.988119900226595
57.01605106784896,9.988123923540117
57.01612188774784,9.98811721801758
57.016160583099534,9.988070279359818
57.01617098703154,9.987977743148805
57.016172629757406,9.987905323505403
57.016162408350965,9.987834244966509
57.01613794997419,9.987770877778532
57.01609596914068,9.987691417336466
57.016033545378924,9.987576417624952
57.015976962346414,9.987470135092737
57.01594337753803,9.987424537539484
57.015913078174,9.987403415143492
57.015871462139785,9.987388327717783
57.01582382267501,9.98738966882229
57.01577308018949,9.987415820360184
57.01574807397512,9.987461417913437
57.01572617070781,9.987551942467691
57.015723615325804,9.98770482838154
57.015764136362904,9.987842962145807
